fpath,gender,masterCategory,baseColour,subCategory,articleType,labels,id,season,usage,fname
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,4618.0,Summer,Casual,4618.jpg
,Men,Footwear,Brown,Shoes,Other,,47199.0,Summer,Formal,47199.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,32766.0,Summer,Formal,32766.jpg
,Women,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,3724.0,Summer,Casual,3724.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,4416.0,Summer,Casual,4416.jpg
,Men,Footwear,White,Shoes,Other,,54522.0,Fall,Sports,54522.jpg
,Unisex,Accessories,Green,Watches,Other,,16785.0,Winter,Casual,16785.jpg
,Men,Footwear,White,Shoes,Other,,4154.0,Summer,Sports,4154.jpg
,Men,Footwear,White,Shoes,Other,,8084.0,Fall,Sports,8084.jpg
,Men,Accessories,Black,Watches,Other,,58934.0,Winter,Casual,58934.jpg
,Women,Footwear,Silver,Shoes,Other,,13146.0,Winter,Casual,13146.jpg
,Unisex,Accessories,Blue,Headwear,Other,,30591.0,Summer,Sports,30591.jpg
,Women,Apparel,Pink,Innerwear,Other,,50984.0,Summer,Casual,50984.jpg
,Unisex,Footwear,Black,Shoes,Other,,32950.0,Summer,Casual,32950.jpg
,Women,Apparel,Red,Topwear,Other,,39470.0,Summer,Ethnic,39470.jpg
,Women,Apparel,Pink,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,58736.0,Summer,Casual,58736.jpg
,Women,Accessories,White,Watches,Other,,26348.0,Winter,Casual,26348.jpg
,Men,Personal Care,Blue,Fragrance,Other,,44022.0,Spring,Casual,44022.jpg
,Men,Accessories,White,Watches,Other,,29414.0,Winter,Casual,29414.jpg
,Women,Apparel,White,Topwear,Other,,22751.0,Fall,Ethnic,22751.jpg
,Men,Footwear,Green,Shoes,Other,,14479.0,Fall,Casual,14479.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,14747.0,Fall,Formal,14747.jpg
,Men,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,4051.0,Summer,Casual,4051.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,4394.0,Summer,Casual,4394.jpg
,Women,Apparel,Navy Blue,Bottomwear,Other,,30826.0,Summer,Ethnic,30826.jpg
,Boys,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,39843.0,Summer,Casual,39843.jpg
,Women,Free Items,Black,Free Gifts,Other,,29990.0,Winter,Casual,29990.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,24610.0,Fall,Casual,24610.jpg
,Women,Apparel,Purple,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,25906.0,Summer,Casual,25906.jpg
,Men,Apparel,Grey,Innerwear,Other,,15753.0,Summer,Casual,15753.jpg
,Women,Apparel,Rose,Innerwear,Other,,56294.0,Summer,Casual,56294.jpg
,Women,Footwear,Grey,Shoes,Other,,17684.0,Winter,Casual,17684.jpg
,Women,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,27437.0,Winter,Casual,27437.jpg
,Men,Accessories,Blue,Eyewear,Other,,51720.0,Winter,Casual,51720.jpg
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,13454.0,Summer,Casual,13454.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,11371.0,Fall,Casual,11371.jpg
,Unisex,Footwear,Black,Shoes,Other,,29560.0,Summer,Casual,29560.jpg
,Men,Footwear,Black,Shoes,Other,,5579.0,Summer,Sports,5579.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,7427.0,Summer,Casual,7427.jpg
,Women,Accessories,Gold,Jewellery,Other,,46140.0,Fall,Ethnic,46140.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,12851.0,Fall,Casual,12851.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,48088.0,Summer,Casual,48088.jpg
,Women,Accessories,Blue,Jewellery,Other,,46132.0,Summer,Casual,46132.jpg
,Men,Apparel,Grey,Innerwear,Other,,18698.0,Summer,Casual,18698.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,44680.0,Summer,Party,44680.jpg
,Women,Apparel,White,Innerwear,Other,,59080.0,Summer,Casual,59080.jpg
,Unisex,Accessories,Black,Headwear,Other,,12440.0,Fall,Casual,12440.jpg
,Men,Personal Care,Black,Fragrance,Other,,46899.0,Summer,Casual,46899.jpg
,Men,Footwear,White,Shoes,Other,,35426.0,Summer,Sports,35426.jpg
,Men,Footwear,Black,Shoes,Other,,42038.0,Summer,Sports,42038.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,2137.0,Spring,Casual,2137.jpg
,Women,Personal Care,Blue,Makeup,Other,,56604.0,Spring,Casual,56604.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,29296.0,Summer,Casual,29296.jpg
,Women,Footwear,Navy Blue,Shoes,Other,,13558.0,Winter,Casual,13558.jpg
,Men,Footwear,Brown,Sandal,Other,,6405.0,Summer,Casual,6405.jpg
,Unisex,Accessories,Brown,Eyewear,Other,,51693.0,Winter,Casual,51693.jpg
,Unisex,Accessories,Black,Bags,Other,,22671.0,Winter,Casual,22671.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,57160.0,Summer,Casual,57160.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,12184.0,Fall,Casual,12184.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,6197.0,Summer,Casual,6197.jpg
,Men,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,7455.0,Summer,Casual,7455.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,34349.0,Fall,Casual,34349.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,6498.0,Summer,Casual,6498.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,25023.0,Fall,Sports,25023.jpg
,Girls,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,18178.0,Fall,Casual,18178.jpg
,Men,Apparel,Black,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,32456.0,Spring,Sports,32456.jpg
,Unisex,Accessories,Black,Bags,Other,,21268.0,Fall,Casual,21268.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,18227.0,Fall,Casual,18227.jpg
,Unisex,Apparel,Orange,Topwear,"Shirts, TShirts & Tops",,12598.0,Fall,Casual,12598.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,9687.0,Fall,Casual,9687.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,20172.0,Fall,Casual,20172.jpg
,Unisex,Footwear,White,Shoes,Other,,9222.0,Fall,Casual,9222.jpg
,Women,Accessories,Black,Watches,Other,,5072.0,Winter,Casual,5072.jpg
,Women,Personal Care,Gold,Skin,Other,,55099.0,Spring,Casual,55099.jpg
,Women,Personal Care,Gold,Fragrance,Other,,46754.0,Spring,Casual,46754.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,12024.0,Fall,Formal,12024.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,8591.0,Fall,Casual,8591.jpg
,Women,Apparel,White,Topwear,Other,,42657.0,Summer,Ethnic,42657.jpg
,Women,Personal Care,Skin,Makeup,Other,,55578.0,Spring,Casual,55578.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,16284.0,Fall,Casual,16284.jpg
,Unisex,Accessories,White,Headwear,Other,,29030.0,Fall,Casual,29030.jpg
,Men,Footwear,Grey,Flip Flops,Other,,19131.0,Fall,Casual,19131.jpg
,Boys,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,50718.0,Summer,Casual,50718.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,2972.0,Fall,Casual,2972.jpg
,Women,Apparel,Brown,Apparel Set,Other,,12780.0,Fall,Ethnic,12780.jpg
,Boys,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,39861.0,Summer,Casual,39861.jpg
,Men,Footwear,Brown,Sandal,Other,,47230.0,Summer,Casual,47230.jpg
,Women,Accessories,White,Eyewear,Other,,49678.0,Winter,Casual,49678.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,34239.0,Summer,Casual,34239.jpg
,Women,Footwear,Red,Shoes,Other,,47634.0,Winter,Casual,47634.jpg
,Men,Footwear,Brown,Shoes,Other,,22858.0,Summer,Casual,22858.jpg
,Women,Apparel,Blue,Topwear,Other,,12117.0,Fall,Ethnic,12117.jpg
,Women,Apparel,Brown,Dress,Skirts & Dresses,,25966.0,Summer,Casual,25966.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,3054.0,Summer,Formal,3054.jpg
,Boys,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,38986.0,Summer,Casual,38986.jpg
,Men,Accessories,Blue,Ties,Other,,36368.0,Summer,Formal,36368.jpg
,Women,Apparel,Beige,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,27924.0,Summer,Casual,27924.jpg
,Men,Footwear,Brown,Shoes,Other,,50277.0,Summer,Formal,50277.jpg
,Women,Footwear,Silver,Shoes,Other,,2897.0,Winter,Casual,2897.jpg
,Boys,Apparel,White,Topwear,"Shirts, TShirts & Tops",,40985.0,Summer,Casual,40985.jpg
,Girls,Apparel,Black,Bottomwear,Skirts & Dresses,,16805.0,Fall,Casual,16805.jpg
,Men,Apparel,Black,Bottomwear,Shorts,,17934.0,Fall,Sports,17934.jpg
,Women,Apparel,Navy Blue,Topwear,"Coats, Jackets & Truckers",,19333.0,Fall,Casual,19333.jpg
,Women,Apparel,Black,Dress,Skirts & Dresses,,39226.0,Summer,Casual,39226.jpg
,Women,Apparel,Black,Innerwear,Other,,59087.0,Summer,Casual,59087.jpg
,Women,Personal Care,Orange,Fragrance,Other,,59949.0,Spring,Casual,59949.jpg
,Men,Apparel,Maroon,Topwear,"Shirts, TShirts & Tops",,16406.0,Fall,Casual,16406.jpg
,Men,Footwear,Beige,Shoes,Other,,14481.0,Fall,Casual,14481.jpg
,Women,Apparel,Blue,Bottomwear,Skirts & Dresses,,57084.0,Summer,Casual,57084.jpg
,Women,Footwear,Lavender,Shoes,Other,,46086.0,Summer,Sports,46086.jpg
,Men,Apparel,Black,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,14699.0,Fall,Casual,14699.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,2041.0,Fall,Sports,2041.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,16527.0,Fall,Casual,16527.jpg
,Women,Personal Care,Purple,Nails,Other,,55932.0,Spring,Casual,55932.jpg
,Men,Apparel,Navy Blue,Innerwear,Other,,28096.0,Summer,Casual,28096.jpg
,Unisex,Accessories,Grey,Eyewear,Other,,17603.0,Winter,Casual,17603.jpg
,Unisex,Footwear,Navy Blue,Shoes,Other,,26458.0,Summer,Casual,26458.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,54200.0,Summer,Casual,54200.jpg
,Unisex,Accessories,Black,Watches,Other,,22944.0,Winter,Casual,22944.jpg
,Women,Footwear,Black,Shoes,Other,,41717.0,Winter,Casual,41717.jpg
,Women,Footwear,Silver,Shoes,Other,,41672.0,Winter,Casual,41672.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,30621.0,Summer,Casual,30621.jpg
,Men,Apparel,Black,Loungewear and Nightwear,Other,,50648.0,Fall,Casual,50648.jpg
,Women,Footwear,Black,Shoes,Other,,4478.0,Summer,Sports,4478.jpg
,Unisex,Footwear,Black,Sandal,Other,,16246.0,Fall,Casual,16246.jpg
,Women,Footwear,Gold,Shoes,Other,,5395.0,Summer,Sports,5395.jpg
,Men,Footwear,Green,Flip Flops,Other,,6117.0,Summer,Casual,6117.jpg
,Women,Footwear,Silver,Shoes,Other,,9115.0,Fall,Sports,9115.jpg
,Men,Footwear,White,Shoes,Other,,3653.0,Summer,Casual,3653.jpg
,Women,Accessories,Purple,Stoles,Other,,35023.0,Summer,Casual,35023.jpg
,Women,Apparel,Olive,Bottomwear,Shorts,,58491.0,Fall,Casual,58491.jpg
,Men,Accessories,Blue,Watches,Other,,28580.0,Winter,Casual,28580.jpg
,Men,Footwear,Brown,Shoes,Other,,1802.0,Spring,Sports,1802.jpg
,Women,Apparel,Red,Topwear,Other,,22766.0,Fall,Ethnic,22766.jpg
,Women,Apparel,Green,Topwear,Other,,18257.0,Fall,Ethnic,18257.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,10352.0,Fall,Casual,10352.jpg
,Men,Apparel,Grey,Bottomwear,Shorts,,51379.0,Summer,Casual,51379.jpg
,Women,Footwear,Black,Shoes,Other,,20756.0,Winter,Casual,20756.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,53773.0,Summer,Casual,53773.jpg
,Men,Accessories,Steel,Jewellery,Other,,48810.0,Summer,Casual,48810.jpg
,Women,Personal Care,Grey,Fragrance,Other,,52749.0,Spring,Casual,52749.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,9778.0,Fall,Casual,9778.jpg
,Unisex,Footwear,Black,Shoes,Other,,6425.0,Summer,Casual,6425.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,13487.0,Fall,Casual,13487.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,27171.0,Summer,Formal,27171.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,7531.0,Summer,Sports,7531.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,24275.0,Summer,Casual,24275.jpg
,Women,Accessories,Lavender,Stoles,Other,,35100.0,Spring,Casual,35100.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,11698.0,Fall,Casual,11698.jpg
,Men,Accessories,Grey,Eyewear,Other,,30274.0,Summer,Casual,30274.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,29542.0,Summer,Casual,29542.jpg
,Women,Accessories,Purple,Bags,Other,,20462.0,Winter,Casual,20462.jpg
,Women,Accessories,Red,Jewellery,Other,,54167.0,Fall,Casual,54167.jpg
,Women,Apparel,Lavender,Topwear,"Shirts, TShirts & Tops",,26902.0,Summer,Casual,26902.jpg
,Men,Accessories,Black,Wallets,Other,,41276.0,Summer,Casual,41276.jpg
,Unisex,Accessories,Navy Blue,Bags,Other,,13698.0,Fall,Casual,13698.jpg
,Women,Footwear,Black,Shoes,Other,,45421.0,Winter,Casual,45421.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,9230.0,Fall,Formal,9230.jpg
,Women,Accessories,Silver,Jewellery,Other,,58046.0,Fall,Casual,58046.jpg
,Women,Apparel,Black,Innerwear,Other,,56290.0,Winter,Casual,56290.jpg
,Women,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,13959.0,Fall,Casual,13959.jpg
,Women,Footwear,Grey,Shoes,Other,,7841.0,Fall,Sports,7841.jpg
,Men,Footwear,Brown,Sandal,Other,,16164.0,Summer,Casual,16164.jpg
,Men,Accessories,Steel,Watches,Other,,46431.0,Winter,Casual,46431.jpg
,Men,Accessories,Silver,Watches,Other,,46484.0,Winter,Casual,46484.jpg
,Men,Free Items,Green,Free Gifts,Other,,36764.0,Winter,Casual,36764.jpg
,Men,Footwear,Khaki,Shoes,Other,,22825.0,Summer,Casual,22825.jpg
,Women,Apparel,Green,Topwear,Other,,40646.0,Summer,Ethnic,40646.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,17164.0,Fall,Casual,17164.jpg
,Women,Apparel,Multi,Bottomwear,Other,,58220.0,Summer,Ethnic,58220.jpg
,Men,Accessories,Grey,Eyewear,Other,,51681.0,Winter,Casual,51681.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,35971.0,Summer,Casual,35971.jpg
,Men,Accessories,Black,Eyewear,Other,,30287.0,Summer,Casual,30287.jpg
,Men,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,54929.0,Summer,Casual,54929.jpg
,Women,Apparel,White,Loungewear and Nightwear,Other,,52382.0,Winter,Casual,52382.jpg
,Men,Apparel,Black,Bottomwear,Shorts,,28514.0,Summer,Sports,28514.jpg
,Unisex,Accessories,Black,Bags,Other,,38759.0,Summer,Casual,38759.jpg
,Unisex,Footwear,Black,Shoes,Other,,4122.0,Summer,Casual,4122.jpg
,Men,Footwear,White,Shoes,Other,,42126.0,Fall,Sports,42126.jpg
,Women,Apparel,Blue,Bottomwear,Jeans,,51363.0,Summer,Casual,51363.jpg
,Men,Apparel,Beige,Topwear,"Shirts, TShirts & Tops",,20004.0,Summer,Casual,20004.jpg
,Women,Personal Care,Brown,Nails,Other,,55917.0,Spring,Casual,55917.jpg
,Women,Footwear,Brown,Shoes,Other,,56938.0,Winter,Casual,56938.jpg
,Women,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,27866.0,Summer,Casual,27866.jpg
,Women,Apparel,Purple,Bottomwear,Shorts,,7497.0,Summer,Sports,7497.jpg
,Men,Footwear,Black,Shoes,Other,,26592.0,Summer,Sports,26592.jpg
,Women,Apparel,Blue,Topwear,Other,,19094.0,Fall,Ethnic,19094.jpg
,Men,Footwear,Black,Shoes,Other,,56659.0,Summer,Casual,56659.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,7162.0,Fall,Casual,7162.jpg
,Men,Footwear,Black,Shoes,Other,,5045.0,Summer,Casual,5045.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,23635.0,Summer,Casual,23635.jpg
,Men,Apparel,Grey,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,16370.0,Fall,Formal,16370.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,13467.0,Summer,Casual,13467.jpg
,Boys,Footwear,Blue,Sandal,Other,,47111.0,Spring,Casual,47111.jpg
,Unisex,Accessories,Black,Headwear,Other,,9977.0,Fall,Sports,9977.jpg
,Women,Footwear,White,Shoes,Other,,3367.0,Spring,Sports,3367.jpg
,Men,Accessories,Black,Watches,Other,,31845.0,Winter,Casual,31845.jpg
,Men,Footwear,Brown,Sandal,Other,,22888.0,Summer,Casual,22888.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,39062.0,Summer,Casual,39062.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,10467.0,Fall,Casual,10467.jpg
,Women,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,42231.0,Summer,Casual,42231.jpg
,Unisex,Footwear,White,Sandal,Other,,40312.0,Spring,Casual,40312.jpg
,Men,Accessories,Black,Watches,Other,,43182.0,Winter,Casual,43182.jpg
,Unisex,Footwear,Blue,Flip Flops,Other,,15861.0,Fall,Casual,15861.jpg
,Men,Accessories,Black,Watches,Other,,36792.0,Winter,Casual,36792.jpg
,Women,Apparel,Green,Saree,Other,,52982.0,Fall,Ethnic,52982.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,17914.0,Spring,Casual,17914.jpg
,Women,Accessories,Red,Wallets,Other,,33376.0,Summer,Casual,33376.jpg
,Women,Footwear,Black,Shoes,Other,,22266.0,Winter,Casual,22266.jpg
,Men,Accessories,Silver,Watches,Other,,49516.0,Winter,Casual,49516.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,9570.0,Fall,Formal,9570.jpg
,Women,Accessories,Lavender,Stoles,Other,,34303.0,Summer,Ethnic,34303.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,2131.0,Summer,Casual,2131.jpg
,Men,Footwear,White,Shoes,Other,,4560.0,Summer,Sports,4560.jpg
,Women,Personal Care,Pink,Makeup,Other,,56194.0,Spring,Casual,56194.jpg
,Men,Accessories,Black,Watches,Other,,56340.0,Winter,Casual,56340.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,34371.0,Summer,Casual,34371.jpg
,Men,Accessories,Copper,Watches,Other,,30050.0,Winter,Casual,30050.jpg
,Men,Free Items,Black,Free Gifts,Other,,54968.0,Spring,Casual,54968.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,19632.0,Summer,Casual,19632.jpg
,Women,Apparel,Cream,Loungewear and Nightwear,Other,,59745.0,Summer,Casual,59745.jpg
,Women,Accessories,Brown,Jewellery,Other,,58112.0,Fall,Casual,58112.jpg
,Men,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,3885.0,Summer,Casual,3885.jpg
,Men,Accessories,Black,Ties,Other,,19232.0,Summer,Formal,19232.jpg
,Women,Personal Care,Brown,Lips,Other,,49143.0,Spring,Casual,49143.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,41773.0,Summer,Casual,41773.jpg
,Men,Footwear,Burgundy,Shoes,Other,,54734.0,Spring,Casual,54734.jpg
,Men,Footwear,Black,Shoes,Other,,6741.0,Summer,Sports,6741.jpg
,Women,Footwear,Black,Shoes,Other,,24073.0,Winter,Casual,24073.jpg
,Men,Footwear,Blue,Shoes,Other,,38661.0,Summer,Sports,38661.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,7194.0,Fall,Casual,7194.jpg
,Women,Apparel,Off White,Apparel Set,Other,,28991.0,Summer,Ethnic,28991.jpg
,Women,Accessories,Black,Wallets,Other,,14902.0,Summer,Casual,14902.jpg
,Women,Apparel,Pink,Saree,Other,,59606.0,Fall,Ethnic,59606.jpg
,Men,Footwear,Grey,Shoes,Other,,46797.0,Summer,Sports,46797.jpg
,Men,Apparel,Navy Blue,Bottomwear,Jeans,,41346.0,Summer,Casual,41346.jpg
,Men,Accessories,Black,Watches,Other,,45161.0,Winter,Casual,45161.jpg
,Women,Personal Care,Purple,Lips,Other,,56061.0,Spring,Casual,56061.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,7909.0,Fall,Casual,7909.jpg
,Men,Footwear,Grey,Shoes,Other,,34818.0,Summer,Sports,34818.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,34390.0,Summer,Casual,34390.jpg
,Women,Apparel,Blue,Saree,Other,,52899.0,Fall,Ethnic,52899.jpg
,Women,Apparel,Blue,Topwear,Other,,54687.0,Fall,Casual,54687.jpg
,Women,Footwear,Black,Shoes,Other,,54103.0,Winter,Casual,54103.jpg
,Women,Accessories,Gold,Jewellery,Other,,43798.0,Fall,Ethnic,43798.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,11041.0,Fall,Casual,11041.jpg
,Men,Accessories,Black,Watches,Other,,46452.0,Winter,Casual,46452.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,3200.0,Summer,Casual,3200.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,15990.0,Fall,Casual,15990.jpg
,Men,Footwear,Grey,Shoes,Other,,59015.0,Summer,Sports,59015.jpg
,Women,Personal Care,Red,Nails,Other,,55157.0,Spring,Casual,55157.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,24133.0,Fall,Casual,24133.jpg
,Women,Footwear,Purple,Shoes,Other,,47607.0,Winter,Casual,47607.jpg
,Women,Footwear,Yellow,Shoes,Other,,14438.0,Summer,Casual,14438.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,3568.0,Summer,Casual,3568.jpg
,Men,Apparel,Brown,Topwear,"Shirts, TShirts & Tops",,4755.0,Summer,Sports,4755.jpg
,Men,Footwear,Brown,Sandal,Other,,50756.0,Winter,Casual,50756.jpg
,Men,Footwear,Grey,Flip Flops,Other,,20954.0,Fall,Casual,20954.jpg
,Women,Accessories,Black,Watches,Other,,49326.0,Winter,Casual,49326.jpg
,Men,Accessories,Grey,Watches,Other,,44997.0,Winter,Casual,44997.jpg
,Men,Footwear,White,Shoes,Other,,34637.0,Summer,Sports,34637.jpg
,Men,Apparel,Grey,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,27622.0,Summer,Casual,27622.jpg
,Women,Apparel,Blue,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,57212.0,Fall,Casual,57212.jpg
,Women,Accessories,Black,Watches,Other,,45214.0,Winter,Casual,45214.jpg
,Men,Apparel,Khaki,Topwear,"Coats, Jackets & Truckers",,15962.0,Fall,Casual,15962.jpg
,Men,Personal Care,Blue,Fragrance,Other,,36935.0,Spring,Casual,36935.jpg
,Men,Footwear,Brown,Shoes,Other,,33343.0,Summer,Formal,33343.jpg
,Women,Accessories,Silver,Jewellery,Other,,48772.0,Summer,Casual,48772.jpg
,Women,Accessories,Grey,Wallets,Other,,51881.0,Summer,Casual,51881.jpg
,Men,Apparel,Charcoal,Innerwear,Other,,50546.0,Summer,Casual,50546.jpg
,Women,Accessories,Brown,Eyewear,Other,,16897.0,Winter,Casual,16897.jpg
,Women,Apparel,Brown,Loungewear and Nightwear,Other,,51033.0,Summer,Casual,51033.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,11745.0,Summer,Casual,11745.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,14326.0,Fall,Casual,14326.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,2042.0,Fall,Sports,2042.jpg
,Unisex,Accessories,Olive,Bags,Other,,37263.0,Summer,Casual,37263.jpg
,Women,Personal Care,Blue,Makeup,Other,,56171.0,Spring,Casual,56171.jpg
,Men,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,12385.0,Fall,Casual,12385.jpg
,Women,Footwear,Black,Flip Flops,Other,,26675.0,Summer,Casual,26675.jpg
,Unisex,Footwear,Red,Shoes,Other,,5877.0,Summer,Casual,5877.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,15578.0,Fall,Formal,15578.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,18854.0,Fall,Casual,18854.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,53766.0,Summer,Casual,53766.jpg
,Men,Footwear,Black,Sandal,Other,,41870.0,Summer,Casual,41870.jpg
,Men,Accessories,Navy Blue,Ties,Other,,18777.0,Summer,Formal,18777.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,22222.0,Fall,Casual,22222.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,52056.0,Summer,Casual,52056.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,26872.0,Summer,Casual,26872.jpg
,Women,Footwear,Beige,Shoes,Other,,18548.0,Winter,Casual,18548.jpg
,Men,Footwear,White,Shoes,Other,,44760.0,Summer,Casual,44760.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,13101.0,Fall,Casual,13101.jpg
,Women,Free Items,White,Free Gifts,Other,,29982.0,Winter,Casual,29982.jpg
,Women,Personal Care,Rust,Nails,Other,,55910.0,Spring,Casual,55910.jpg
,Women,Apparel,Pink,Innerwear,Other,,21622.0,Summer,Casual,21622.jpg
,Women,Apparel,Lavender,Topwear,"Shirts, TShirts & Tops",,23447.0,Summer,Ethnic,23447.jpg
,Women,Footwear,White,Flip Flops,Other,,40759.0,Winter,Casual,40759.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,5819.0,Summer,Sports,5819.jpg
